datetime,energy_kwh,voltage_mean,intensity_mean,sub_meter_kitchen_kwh,sub_meter_laundry_kwh,sub_meter_climate_kwh,sub_meter_total_kwh,unmetered_kwh
2008-05-06,29.833000000000002,240.29031944444444,5.245972222222222,1.354,5.41,12.2,18.964,10.869000000000003
2008-05-07,19.6044,241.0812638888889,3.4575,1.03,0.423,6.649,8.102,11.502399999999998
2008-05-08,35.278299999999994,239.85129166666667,6.178472222222222,3.667,0.702,12.717,17.086,18.192299999999996
2008-05-09,29.121199999999998,240.47122222222222,5.136111111111111,2.229,0.423,11.904,14.556000000000001,14.565199999999997
2008-05-10,31.8188,240.08622916666667,5.636388888888889,6.95,0.612,11.714,19.276,12.5428
2008-05-11,26.848666666666666,240.48559722222222,4.804166666666666,0.563,1.34,6.93,8.833,18.015666666666668
2008-05-12,25.403399999999998,241.041625,4.519444444444445,2.082,1.085,11.959,15.126,10.277399999999998
2008-05-13,24.6149,240.3740625,4.391805555555555,0.823,4.089,8.37,13.282,11.332899999999999
2008-05-14,26.404366666666665,240.7085138888889,4.713333333333333,2.467,3.436,9.716,15.619,10.785366666666665
2008-05-15,19.379466666666666,240.35039583333335,3.5220833333333337,0.868,0.57,6.82,8.258000000000001,11.121466666666665
2008-05-16,27.517400000000002,239.61642361111112,4.924444444444444,2.228,2.568,8.957,13.753,13.764400000000002
2008-05-17,27.624233333333333,239.4728611111111,4.951527777777778,2.158,0.935,12.472,15.565,12.059233333333333
2008-05-18,30.065966666666668,239.68268750000001,5.4094444444444445,1.775,5.355,8.626,15.756,14.309966666666668
2008-05-19,17.171033333333334,240.43187500000002,3.0694444444444446,1.014,0.558,7.503,9.075,8.096033333333335
2008-05-20,26.355566666666668,241.01960416666665,4.682222222222222,1.352,2.431,11.977,15.760000000000002,10.595566666666667
2008-05-21,22.068533333333335,240.7605138888889,3.9166666666666665,1.989,0.474,9.251,11.713999999999999,10.354533333333336
2008-05-22,16.281133333333333,239.50019444444447,2.9559722222222224,0.996,0.44,6.475,7.911,8.370133333333333
2008-05-23,24.7486,239.49885416666666,4.358611111111111,0.0,1.39,14.734,16.124,8.624600000000001
2008-05-24,26.336266666666667,240.72490277777777,4.669027777777777,1.027,0.569,12.833,14.429,11.907266666666667
2008-05-25,34.141733333333335,239.94564583333332,6.136527777777778,4.307,8.811,6.016,19.134,15.007733333333334
2008-05-26,21.495166666666666,240.36368750000003,3.9297222222222223,0.985,0.666,9.284,10.935,10.560166666666666
2008-05-27,28.478333333333335,239.39086805555553,5.1073611111111115,0.0,5.352,11.478,16.83,11.648333333333337
2008-05-28,18.572866666666666,241.32269444444444,3.3505555555555557,3.138,0.512,6.709,10.359,8.213866666666666
2008-05-29,18.917933333333334,237.67515972222222,3.4756944444444446,1.004,0.507,8.703,10.213999999999999,8.703933333333335
2008-05-30,23.287399999999998,240.55369444444446,4.202916666666667,0.0,3.019,11.298,14.317,8.970399999999998
2008-05-31,27.357833333333335,240.65420138888888,4.923055555555555,1.764,2.328,11.858,15.95,11.407833333333336
2008-06-01,30.8146,240.62318055555556,5.423194444444444,1.906,0.545,11.307,13.758000000000001,17.056599999999996
2008-06-02,17.900199999999998,236.369875,3.2180555555555554,0.96,0.558,6.341,7.859,10.041199999999998
2008-06-03,26.630266666666667,234.15220833333333,4.844166666666667,2.897,2.608,9.265,14.77,11.860266666666668
2008-06-04,26.48186666666667,234.70647222222223,4.8277777777777775,1.55,7.682,6.508,15.740000000000002,10.741866666666667
2008-06-05,18.667966666666665,235.16382638888888,3.3976388888888893,1.747,0.506,8.781,11.034,7.633966666666664
2008-06-06,20.295233333333332,239.7169375,3.6720833333333336,1.009,0.506,7.871,9.386000000000001,10.909233333333331
2008-06-07,31.37473333333333,238.98444444444442,5.531944444444444,2.379,2.611,14.593,19.583,11.791733333333333
2008-06-08,25.705366666666666,239.96493750000002,4.596111111111111,2.536,3.161,9.732,15.428999999999998,10.276366666666668
2008-06-09,22.094966666666668,239.43468055555556,4.039722222222222,1.967,2.085,7.921,11.972999999999999,10.121966666666669
2008-06-10,17.78483333333333,239.97804861111112,3.204861111111111,0.907,0.585,8.992,10.484000000000002,7.30083333333333
2008-06-11,18.7201,240.1544722222222,3.388472222222222,0.977,0.842,7.566,9.385,9.335099999999999
2008-06-12,20.98886666666667,239.69002083333334,3.7993055555555557,1.951,0.567,7.246,9.764,11.22486666666667
2008-06-13,31.24996666666667,238.88891666666666,5.604166666666667,2.809,7.3585,10.5315,20.698999999999998,10.550966666666671
2008-06-14,23.082,240.01449305555556,4.207777777777777,1.862,1.011,10.681,13.553999999999998,9.528000000000002
2008-06-15,38.1517,239.45372916666668,6.773611111111111,6.471,6.802,11.589,24.862000000000002,13.289699999999996
2008-06-16,21.7174,240.43346527777777,3.9047222222222224,1.98,0.464,10.012,12.456,9.261400000000002
2008-06-17,19.084733333333336,240.35443055555555,3.4345833333333333,1.08,0.432,10.094,11.606,7.478733333333336
2008-06-18,31.560133333333333,239.73986805555555,5.711388888888889,7.549,3.04,12.687,23.276,8.284133333333333
2008-06-19,26.46803333333333,239.2726875,4.737916666666667,3.411,1.514,10.911,15.835999999999999,10.632033333333332
2008-06-20,27.935066666666668,239.9391875,5.008194444444444,2.948,2.935,12.417,18.3,9.635066666666667
2008-06-21,28.90423333333333,239.46340972222222,5.134166666666666,0.94,5.823,12.828,19.591,9.31323333333333
2008-06-22,26.106933333333334,239.04411805555557,4.674027777777778,4.705,1.175,10.652,16.532,9.574933333333334
2008-06-23,20.863266666666668,238.93765277777777,3.7919444444444443,2.6,0.581,10.124,13.305,7.558266666666668
2008-06-24,29.240866666666665,237.91538888888888,5.262222222222222,2.779,3.489,14.271,20.539,8.701866666666664
2008-06-25,21.0295,238.89490277777776,3.9109722222222225,2.773,0.569,9.402,12.744,8.285499999999999
2008-06-26,17.60033333333333,239.3514027777778,3.2111111111111112,0.921,0.572,8.971,10.464,7.136333333333331
2008-06-27,29.252533333333336,238.9349861111111,5.236666666666666,4.159,2.372,10.163,16.694,12.558533333333337
2008-06-28,20.146666666666665,239.14238194444445,3.6859722222222224,0.0,2.0,7.932,9.932,10.214666666666664
2008-06-29,12.4892,240.16064583333335,2.3311111111111114,0.955,0.535,3.896,5.386,7.1032
2008-06-30,13.403266666666667,240.37611805555554,2.4791666666666665,0.0,0.521,6.819,7.34,6.063266666666667
2008-07-01,20.254,239.5402916666667,3.74,3.465,0.587,8.39,12.442,7.812000000000001
2008-07-02,19.120033333333332,238.96197916666668,3.569583333333333,0.962,0.65,7.002,8.614,10.506033333333331
2008-07-03,18.305999999999997,239.63549305555554,3.3431944444444444,0.958,2.569,7.41,10.937000000000001,7.368999999999996
2008-07-04,15.700333333333333,240.1796527777778,2.8283333333333336,0.0,0.589,8.302,8.891,6.809333333333333
2008-07-05,24.4848,239.56477083333334,4.386527777777778,1.875,6.754,8.365,16.994,7.4908
2008-07-06,30.084400000000002,240.59022916666666,5.359444444444445,4.258,5.23,7.536,17.024,13.060400000000001
2008-07-07,16.389833333333332,239.63371527777778,2.968611111111111,2.171,0.592,7.149,9.911999999999999,6.477833333333333
2008-07-08,18.770233333333334,239.700625,3.371388888888889,0.991,0.503,7.592,9.086,9.684233333333333
2008-07-09,15.321966666666667,240.3295763888889,2.7752777777777777,0.951,0.499,7.352,8.802,6.519966666666667
2008-07-10,20.8546,239.86775694444444,3.7434722222222225,0.982,0.552,8.186,9.72,11.1346
2008-07-11,20.903599999999997,239.5169097222222,3.782222222222222,0.724,0.558,9.251,10.533,10.370599999999998
2008-07-12,22.147533333333335,240.05927777777777,4.050416666666667,4.436,2.617,7.231,14.283999999999999,7.863533333333336
2008-07-13,20.910566666666668,240.2902638888889,3.7665277777777777,1.671,3.164,7.056,11.891,9.019566666666668
2008-07-14,18.965433333333333,240.4941875,3.431666666666667,2.564,1.995,6.436,10.995000000000001,7.970433333333332
2008-07-15,19.264333333333333,239.78144444444447,3.435694444444444,0.968,0.552,8.585,10.105,9.159333333333333
2008-07-16,17.95103333333333,240.59338194444442,3.2368055555555557,1.537,2.799,4.978,9.314,8.637033333333331
2008-07-17,21.985366666666668,239.91703472222224,4.026666666666666,1.122,0.723,8.28,10.125,11.860366666666668
2008-07-18,21.026400000000002,239.5771875,3.736944444444444,1.143,0.552,9.26,10.955,10.071400000000002
2008-07-19,22.400233333333333,239.15111805555554,4.019722222222222,2.941,3.146,7.676,13.763,8.637233333333333
2008-07-20,15.692233333333332,239.77769444444445,2.836388888888889,1.943,1.076,5.457,8.475999999999999,7.216233333333333
2008-07-21,19.274633333333334,239.10169444444443,3.482083333333333,1.698,0.431,9.189,11.318,7.956633333333334
2008-07-22,12.337366666666666,239.67030555555556,2.272638888888889,0.0,0.43,4.886,5.316,7.021366666666666
2008-07-23,15.7105,240.09611805555554,2.8494444444444444,1.233,0.454,6.325,8.012,7.698499999999999
2008-07-24,18.22416666666667,239.8837638888889,3.2215277777777778,0.837,0.476,8.344,9.657,8.567166666666669
2008-07-25,14.425566666666667,239.0572152777778,2.618333333333333,1.168,0.492,6.731,8.391,6.034566666666667
2008-07-26,13.594733333333332,240.02869444444445,2.4944444444444445,0.0,0.948,6.243,7.191000000000001,6.4037333333333315
2008-07-27,19.123266666666666,238.4711597222222,3.5125,1.063,0.858,8.385,10.306,8.817266666666667
2008-07-28,13.763399999999999,239.99369444444443,2.5743055555555556,0.0,0.509,5.963,6.472,7.2913999999999985
2008-07-29,19.442633333333333,240.24888194444446,3.6408333333333336,1.571,0.53,5.802,7.903,11.539633333333335
2008-07-30,21.665133333333333,239.08559027777778,4.065138888888889,2.548,0.773,6.278,9.599,12.066133333333333
2008-07-31,23.21063333333333,240.09567361111112,4.231805555555556,1.533,2.808,7.588,11.928999999999998,11.281633333333332
2008-08-01,12.326266666666667,239.8054375,2.3279166666666664,0.586,1.15,5.091,6.827,5.499266666666667
2008-08-02,8.4296,239.12872916666666,1.5879166666666666,0.0,0.504,3.803,4.307,4.1226
2008-08-03,8.413033333333333,237.0544375,1.5766666666666667,0.0,0.499,3.926,4.425,3.988033333333333
2008-08-04,18.775016666666666,237.86342361111113,3.416736111111111,0.596,4.677,4.4105,9.683499999999999,9.091516666666667
2008-08-05,13.785300000000001,238.73645833333333,2.5059722222222223,0.635,0.509,7.118,8.262,5.523300000000001
2008-08-06,5.4352,240.56582638888887,1.0904166666666666,0.0,0.513,2.215,2.7279999999999998,2.7072000000000003
2008-08-07,5.5814,239.3123263888889,1.1206944444444444,0.0,0.526,2.357,2.883,2.6984000000000004
2008-08-08,5.036666666666666,239.45654166666665,1.0055555555555555,0.0,0.481,1.98,2.461,2.5756666666666663
2008-08-09,5.982066666666666,240.71045833333332,1.1602777777777777,0.0,0.489,1.902,2.391,3.5910666666666664
2008-08-10,5.8671999999999995,240.2648888888889,1.1225,0.0,0.464,1.905,2.369,3.4981999999999993
2008-08-11,6.1986,240.7183263888889,1.1706944444444445,0.0,0.489,1.88,2.3689999999999998,3.8296
2008-08-12,4.8164,240.04828472222223,0.9534722222222223,0.0,0.462,1.844,2.306,2.5103999999999997
2008-08-13,4.709733333333333,240.87151388888887,0.9315277777777778,0.0,0.451,1.789,2.2399999999999998,2.4697333333333336
2008-08-14,4.5043,241.14088194444443,0.885,0.0,0.441,1.641,2.082,2.4223
2008-08-15,4.5609,241.15816666666666,0.8959722222222223,0.0,0.439,1.691,2.13,2.4309000000000003
2008-08-16,4.580233333333334,242.09534722222222,0.8994444444444445,0.0,0.442,1.688,2.13,2.450233333333334
2008-08-17,4.579933333333333,241.18345138888887,0.8977777777777778,0.0,0.445,1.71,2.155,2.424933333333333
2008-08-18,4.562633333333333,241.35584027777776,0.8943055555555556,0.0,0.44,1.719,2.1590000000000003,2.403633333333333
2008-08-19,4.5782,240.8947361111111,0.9033333333333333,0.0,0.442,1.697,2.1390000000000002,2.4391999999999996
2008-08-20,4.474533333333333,241.54370833333334,0.8833333333333333,0.0,0.437,1.626,2.0629999999999997,2.411533333333333
2008-08-21,4.354966666666667,240.29566666666668,0.8497222222222222,0.0,0.432,1.577,2.009,2.345966666666667
2008-08-22,4.452066666666667,240.88224305555556,0.8720833333333333,0.0,0.438,1.614,2.052,2.400066666666667
2008-08-23,4.244033333333333,242.14265972222222,0.8308333333333334,0.0,0.419,1.485,1.9040000000000001,2.3400333333333334
2008-08-24,4.245266666666667,241.61341666666667,0.8263888888888888,0.0,0.404,1.523,1.927,2.3182666666666667
2008-08-25,4.171633333333333,241.47397222222224,0.8083333333333333,0.0,0.422,1.436,1.8579999999999999,2.3136333333333337
2008-08-26,4.2927333333333335,241.11954861111113,0.8372222222222222,0.0,0.42,1.533,1.9529999999999998,2.3397333333333337
2008-08-27,4.3019,240.57646527777777,0.8331944444444445,0.0,0.399,1.539,1.938,2.3639
2008-08-28,4.470766666666666,240.54265277777776,0.875,0.0,0.432,1.631,2.063,2.407766666666666
2008-08-29,4.4598,240.33545138888888,0.875,0.0,0.43,1.599,2.029,2.4308000000000005
2008-08-30,4.507066666666666,240.51399305555557,0.88625,0.0,0.435,1.619,2.054,2.453066666666666
2008-08-31,25.0405,240.01818402777778,4.452500000000001,2.056,3.733,12.1335,17.9225,7.118000000000002
2008-09-01,20.791833333333333,239.9159097222222,3.7325,0.95,0.521,10.183,11.654,9.137833333333333
2008-09-02,23.069233333333333,239.3289652777778,4.141527777777778,4.273,1.206,6.648,12.126999999999999,10.942233333333334
2008-09-03,23.141433333333335,240.0294583333333,4.118611111111111,1.326,1.902,10.213,13.440999999999999,9.700433333333336
2008-09-04,20.420333333333335,238.66349305555556,3.6547222222222224,2.225,0.404,9.408,12.036999999999999,8.383333333333336
2008-09-05,14.566,239.59059027777778,2.6055555555555556,0.379,0.431,6.943,7.753,6.813000000000001
2008-09-06,31.1429,239.33977777777778,5.524444444444445,2.948,6.5,13.4,22.848,8.294900000000002
2008-09-07,22.877599999999997,240.58868750000002,4.080833333333333,3.612,1.707,5.976,11.295,11.582599999999998
2008-09-08,21.822066666666668,241.3818263888889,3.8533333333333335,0.747,2.293,9.559,12.599,9.223066666666668
2008-09-09,19.327566666666666,239.78166666666664,3.4644444444444447,0.236,0.453,7.728,8.417,10.910566666666666
2008-09-10,21.679399999999998,239.48058333333333,3.8575,1.009,0.399,10.281,11.689,9.990399999999998
2008-09-11,17.145233333333334,239.09980555555555,3.080277777777778,1.005,0.417,7.644,9.066,8.079233333333333
2008-09-12,23.212699999999998,239.9683125,4.144583333333333,1.867,0.402,8.738,11.007,12.205699999999998
2008-09-13,27.1906,240.1245486111111,4.820138888888889,0.93,5.433,11.807,18.17,9.020599999999998
2008-09-14,26.272100000000002,239.8889861111111,4.734999999999999,4.673,0.445,6.538,11.656,14.616100000000001
2008-09-15,28.295133333333336,240.25590972222224,5.071805555555556,0.96,0.364,10.322,11.645999999999999,16.64913333333334
2008-09-16,20.36436666666667,240.94875000000002,3.6193055555555556,0.0,0.368,8.249,8.617,11.747366666666668
2008-09-17,25.32016666666667,240.6566736111111,4.489722222222222,1.91,3.727,9.371,15.008,10.31216666666667
2008-09-18,25.088166666666666,240.3271388888889,4.447361111111111,4.202,0.357,7.991,12.55,12.538166666666665
2008-09-19,25.3141,240.3571111111111,4.47875,1.569,0.351,12.367,14.287,11.027099999999999
2008-09-20,21.743333333333332,240.59411805555558,3.8055555555555554,0.0,0.37,12.477,12.847,8.896333333333333
2008-09-21,25.551166666666667,240.94015972222223,4.560277777777778,4.01,2.381,8.347,14.738,10.813166666666667
2008-09-22,22.642733333333336,240.2091597222222,4.012638888888889,1.014,2.448,10.227,13.689,8.953733333333336
2008-09-23,20.546466666666667,240.18336111111108,3.6841666666666666,0.0,2.168,7.92,10.088000000000001,10.458466666666666
2008-09-24,28.639166666666664,240.1257916666667,5.031666666666667,2.019,4.73,10.548,17.297,11.342166666666664
2008-09-25,18.853666666666665,240.2903263888889,3.34375,1.012,0.751,8.485,10.248,8.605666666666666
2008-09-26,23.8575,240.39362500000001,4.239583333333333,1.221,0.37,10.89,12.481000000000002,11.3765
2008-09-27,35.457433333333334,240.14647916666667,6.258611111111111,4.347,2.584,12.688,19.619,15.838433333333334
2008-09-28,28.851733333333335,240.27841666666666,5.079583333333334,1.92,0.385,11.242,13.547,15.304733333333335
2008-09-29,25.02896666666667,240.26402083333335,4.4094444444444445,1.014,0.363,10.677,12.054,12.974966666666669
2008-09-30,22.916766666666668,240.58377083333335,4.0247222222222225,0.998,0.36,7.415,8.773,14.143766666666668
2008-10-01,31.20606666666667,241.12861111111113,5.482083333333334,2.249,5.8,10.808,18.857,12.349066666666669
2008-10-02,22.42236666666667,240.32824305555553,3.948611111111111,0.0,0.367,9.06,9.427,12.99536666666667
2008-10-03,26.87633333333333,239.84200694444445,4.745694444444444,4.801,0.349,9.432,14.582,12.29433333333333
2008-10-04,35.00826666666667,240.1744027777778,6.144861111111111,3.462,0.629,12.573,16.664,18.34426666666667
2008-10-05,25.8325,240.13754166666666,4.534166666666667,0.99,3.257,6.071,10.318,15.5145
2008-10-06,23.729699999999998,239.1190763888889,4.216388888888889,0.99,0.286,9.562,10.838,12.891699999999998
2008-10-07,28.776133333333334,238.85286805555555,5.166111111111111,1.016,0.419,9.476,10.911000000000001,17.865133333333333
2008-10-08,31.0096,240.0490138888889,5.43125,1.044,5.126,11.65,17.82,13.189599999999999
2008-10-09,33.061366666666665,239.2754236111111,5.812361111111111,1.032,3.064,11.652,15.748,17.313366666666667
2008-10-10,25.305633333333333,239.63485416666666,4.436805555555556,0.0,0.389,12.046,12.434999999999999,12.870633333333334
2008-10-11,27.8231,239.18261805555554,4.905972222222222,2.144,2.335,11.373,15.852,11.9711
2008-10-12,31.799,240.15154166666665,5.615138888888889,2.561,5.822,7.171,15.553999999999998,16.245
2008-10-13,24.366266666666665,240.80942361111113,4.254305555555556,1.037,0.535,9.483,11.055,13.311266666666665
2008-10-14,26.817600000000002,239.21572916666668,4.730138888888889,1.177,0.442,9.939,11.558,15.259600000000002
2008-10-15,35.94826666666667,239.5067916666667,6.328194444444445,1.998,7.042,9.984,19.024,16.924266666666668
2008-10-16,26.39466666666667,239.26284722222223,4.66125,0.951,0.429,8.438,9.818000000000001,16.576666666666668
2008-10-17,31.114766666666664,240.047625,5.475833333333333,2.036,3.187,9.639,14.861999999999998,16.252766666666666
2008-10-18,37.319833333333335,239.83543055555558,6.547083333333333,0.799,1.655,12.146,14.600000000000001,22.719833333333334
2008-10-19,32.865566666666666,240.04254861111113,5.805277777777778,0.698,8.01,4.6,13.308,19.557566666666666
2008-10-20,27.79256666666667,240.43249305555554,4.860277777777778,0.844,2.648,10.475,13.966999999999999,13.82556666666667
2008-10-21,34.395266666666664,239.7306875,6.080833333333333,0.857,2.663,11.331,14.850999999999999,19.544266666666665
2008-10-22,27.4335,240.8157638888889,4.836944444444445,0.662,2.542,8.487,11.690999999999999,15.7425
2008-10-23,30.508233333333333,240.39904166666668,5.374583333333333,0.815,1.435,10.587,12.837,17.671233333333333
2008-10-24,35.55376666666667,240.41369444444442,6.266944444444444,7.893,2.277,10.284,20.454,15.099766666666667
2008-10-25,26.632216666666668,240.8847777777778,4.639722222222222,0.737,0.4585,14.1855,15.381,11.251216666666668
2008-10-26,8.724866666666665,242.12346527777777,1.4991666666666668,0.0,0.36,2.013,2.3729999999999998,6.351866666666666
2008-10-27,8.731533333333335,242.22805555555558,1.5091666666666665,0.0,0.402,1.967,2.369,6.362533333333335
2008-10-28,22.1215,241.32679166666668,3.8531944444444446,2.263,0.362,5.09,7.715,14.406500000000001
2008-10-29,26.876266666666666,241.78959722222223,4.604305555555555,1.037,0.345,4.015,5.396999999999999,21.479266666666668
2008-10-30,18.31,242.08329166666667,3.2733333333333334,0.0,0.345,2.619,2.9640000000000004,15.345999999999998
2008-10-31,21.430533333333337,241.32977083333333,3.7663888888888892,0.0,0.312,10.483,10.795,10.635533333333337
2008-11-01,13.841633333333334,241.8102361111111,2.6256944444444446,0.0,0.344,1.939,2.283,11.558633333333335
2008-11-02,15.1769,242.15574305555558,2.864027777777778,0.0,0.346,2.824,3.17,12.0069
2008-11-03,14.126666666666667,241.76511805555558,2.665,0.963,0.347,1.892,3.202,10.924666666666667
2008-11-04,26.0386,240.80244444444446,4.6523611111111105,0.0,6.214,4.106,10.32,15.718599999999999
2008-11-05,52.24883333333333,239.48077083333334,9.239166666666666,7.597,10.409,8.362,26.368000000000002,25.880833333333328
2008-11-06,26.47396666666667,240.39021527777777,4.726666666666667,1.033,0.43,6.734,8.197,18.27696666666667
2008-11-07,26.9864,239.75178472222223,4.754583333333334,1.032,0.389,10.421,11.841999999999999,15.144400000000001
2008-11-08,28.88563333333333,239.30802777777777,5.104722222222223,1.114,3.271,6.069,10.454,18.43163333333333
2008-11-09,42.975633333333334,238.45406944444443,7.620972222222223,6.301,0.661,14.348,21.310000000000002,21.665633333333332
2008-11-10,35.24056666666667,239.63163194444445,6.218472222222222,1.023,0.355,10.354,11.732,23.508566666666674
2008-11-11,40.9325,239.87869444444445,7.183333333333334,2.475,2.288,14.651,19.414,21.518499999999996
2008-11-12,36.5019,240.38623611111112,6.351388888888889,1.066,2.745,9.43,13.241,23.2609
2008-11-13,20.641000000000002,241.59792361111113,3.627222222222222,0.0,0.338,6.315,6.6530000000000005,13.988000000000001
2008-11-14,27.02896666666667,241.02181944444445,4.7555555555555555,2.092,0.325,9.929,12.346,14.682966666666669
2008-11-15,50.52713333333334,238.63411805555555,8.963194444444444,3.952,3.799,15.635,23.386,27.14113333333334
2008-11-16,39.42386666666666,240.4941388888889,6.919027777777777,4.791,1.829,8.945,15.565000000000001,23.85886666666666
2008-11-17,25.393933333333333,241.13493055555554,4.412083333333333,0.0,0.378,10.59,10.968,14.425933333333333
2008-11-18,29.15083333333333,239.90204166666666,5.141805555555555,1.079,0.369,11.204,12.652000000000001,16.49883333333333
2008-11-19,30.670633333333335,240.53961805555554,5.412916666666667,1.737,3.026,8.704,13.467,17.203633333333336
2008-11-20,28.2056,239.81811805555557,4.984444444444445,1.034,0.347,7.732,9.113,19.0926
2008-11-21,27.898833333333336,239.9283333333333,4.946527777777778,1.039,0.348,10.396,11.783000000000001,16.115833333333335
2008-11-22,28.5228,239.7318125,5.049583333333333,1.093,0.882,8.32,10.295,18.227800000000002
2008-11-23,56.790083333333335,239.15058333333334,10.050416666666667,3.631,8.8295,10.2885,22.749000000000002,34.04108333333333
2008-11-24,53.54996666666667,240.3594861111111,9.285416666666666,1.063,0.51,13.378,14.951,38.59896666666667
2008-11-25,45.0475,240.93060416666668,7.823888888888889,3.01,0.345,10.471,13.826,31.2215
2008-11-26,25.2659,242.40089583333332,4.356388888888889,0.909,0.304,10.002,11.215,14.050899999999999
2008-11-27,39.3703,241.4400138888889,6.841111111111112,2.491,0.33,12.44,15.261,24.1093
2008-11-28,31.43273333333333,243.06651388888892,5.409583333333334,1.113,0.295,11.361,12.769,18.663733333333333
2008-11-29,40.5778,241.24075694444446,7.0536111111111115,5.268,2.392,12.386,20.046,20.531800000000004
2008-11-30,40.023133333333334,242.3745625,6.955555555555556,1.161,3.481,11.474,16.116,23.907133333333334
2008-12-01,26.9423,243.4458402777778,4.758472222222222,1.085,0.309,9.013,10.407,16.5353
2008-12-02,29.890733333333333,243.37936805555555,5.215138888888889,0.0,0.304,11.343,11.647,18.24373333333333
2008-12-03,29.25273333333333,243.38372916666668,5.069583333333333,1.137,0.302,9.664,11.103,18.14973333333333
2008-12-04,28.9773,243.46313888888886,5.02375,1.085,0.281,11.314,12.68,16.2973
2008-12-05,34.3103,242.9759097222222,5.967638888888889,0.831,0.31,9.852,10.993,23.317299999999996
2008-12-06,42.06393333333333,241.13656250000003,7.358333333333333,4.005,5.749,9.048,18.802,23.26193333333333
2008-12-07,41.11233333333333,242.23854166666666,7.157361111111111,3.294,0.31,13.627,17.231,23.88133333333333
2008-12-08,31.143933333333333,243.73161805555557,5.383194444444444,1.117,0.296,13.256,14.669,16.474933333333333
2008-12-09,33.385733333333334,243.5556527777778,5.757638888888889,1.985,2.553,12.886,17.424,15.961733333333335
2008-12-10,37.415499999999994,243.39702777777777,6.443888888888889,1.128,4.144,12.254,17.526,19.889499999999995
2008-12-11,23.875366666666665,243.41836111111112,4.121944444444445,1.16,0.273,7.979,9.411999999999999,14.463366666666666
2008-12-12,30.258899999999997,243.04302083333334,5.221666666666667,1.157,0.255,12.154,13.565999999999999,16.692899999999998
2008-12-13,30.426233333333336,241.5385486111111,5.321805555555556,2.186,0.261,9.271,11.718,18.708233333333336
2008-12-14,33.36866666666666,241.62279861111114,5.8815277777777775,3.742,2.497,5.415,11.654,21.714666666666663
2008-12-15,29.924166666666668,243.0392013888889,5.190972222222222,1.178,0.252,9.668,11.097999999999999,18.82616666666667
2008-12-16,29.9515,243.87990277777777,5.192638888888888,0.0,0.253,11.334,11.587,18.3645
2008-12-17,34.97976666666667,243.3135138888889,6.080277777777778,4.251,0.284,10.813,15.348,19.63176666666667
2008-12-18,28.949,242.8590625,4.989305555555556,1.125,0.258,11.293,12.675999999999998,16.273000000000003
2008-12-19,31.368533333333335,241.8661736111111,5.480138888888889,1.538,0.296,11.773,13.607,17.761533333333336
2008-12-20,37.402699999999996,242.56537152777778,6.500069444444445,1.1335,6.479,12.837,20.4495,16.953199999999995
2008-12-21,44.06016666666667,241.72008333333332,7.662638888888889,1.099,9.189,14.816,25.104,18.956166666666668
2008-12-22,33.5968,241.86449305555556,5.857083333333334,2.157,0.391,10.433,12.981,20.6158
2008-12-23,29.968133333333334,241.77054861111114,5.250694444444444,2.666,2.115,8.326,13.107000000000001,16.861133333333335
2008-12-24,21.160633333333333,243.960625,3.6336111111111107,0.0,0.364,9.981,10.345,10.815633333333333
2008-12-25,17.685299999999998,243.2330625,3.0386111111111114,0.0,0.285,3.598,3.883,13.802299999999999
2008-12-26,20.395533333333333,244.35365972222223,3.5006944444444446,1.121,0.279,7.796,9.196,11.199533333333333
2008-12-27,49.53606666666667,243.31189583333332,8.431805555555554,0.0,0.244,12.209,12.453,37.08306666666667
2008-12-28,26.177366666666668,244.56038194444446,4.42,1.953,0.217,5.291,7.461,18.716366666666666
2008-12-29,9.254633333333334,244.95475694444443,1.5788888888888888,0.0,0.218,2.48,2.698,6.556633333333334
2008-12-30,19.920633333333335,244.63816666666668,3.4018055555555557,0.0,0.245,7.145,7.39,12.530633333333334
2008-12-31,32.736466666666665,243.29661805555557,5.6876388888888885,2.975,0.246,11.86,15.081,17.655466666666666
2009-01-01,23.444866666666666,242.8360625,4.149861111111111,0.765,3.845,2.803,7.413,16.031866666666666
2009-01-02,38.79183333333334,242.7048888888889,6.737777777777778,2.417,6.018,11.841,20.275999999999996,18.51583333333334
2009-01-03,31.8916,243.68145833333332,5.530833333333333,6.44,0.328,10.439,17.207,14.6846
2009-01-04,32.33323333333333,244.82243055555554,5.633194444444444,1.457,5.251,3.245,9.953,22.380233333333333
2009-01-05,26.733333333333334,244.83077777777777,4.6362499999999995,1.247,0.322,8.65,10.219000000000001,16.514333333333333
2009-01-06,28.16436666666667,245.09266666666667,4.834027777777778,0.0,0.254,12.462,12.716,15.44836666666667
2009-01-07,34.6712,246.0406388888889,5.946805555555556,2.687,3.82,9.979,16.485999999999997,18.185200000000002
2009-01-08,27.221166666666665,245.3507361111111,4.720694444444445,2.773,0.299,10.075,13.146999999999998,14.074166666666667
2009-01-09,29.8117,244.62240972222224,5.182083333333333,1.802,0.272,9.285,11.359,18.4527
2009-01-10,35.04913333333333,244.12048611111112,6.088888888888889,2.828,4.288,12.539,19.655,15.394133333333329
2009-01-11,32.93313333333334,245.5315486111111,5.764722222222223,4.521,5.301,5.887,15.709,17.224133333333338
2009-01-12,26.48796666666667,245.52706944444444,4.513888888888889,0.0,0.261,12.147,12.408,14.07996666666667
